====== GPT-2 Fine-Tuning Log ======

Step	Epoch	Metrics
3640	2.4544841537424142	{'loss': 2.8435, 'grad_norm': 8.085000038146973, 'learning_rate': 5.0923803101820635e-06, 'epoch': 2.4544841537424142}
3650	2.461227242076871	{'loss': 2.6778, 'grad_norm': 8.352036476135254, 'learning_rate': 5.078894133513149e-06, 'epoch': 2.461227242076871}
3660	2.4679703304113283	{'loss': 2.5999, 'grad_norm': 8.136242866516113, 'learning_rate': 5.065407956844235e-06, 'epoch': 2.4679703304113283}
3670	2.4747134187457855	{'loss': 2.8571, 'grad_norm': 10.024368286132812, 'learning_rate': 5.05192178017532e-06, 'epoch': 2.4747134187457855}
3680	2.481456507080243	{'loss': 2.6625, 'grad_norm': 7.04496431350708, 'learning_rate': 5.038435603506407e-06, 'epoch': 2.481456507080243}
3690	2.4881995954147	{'loss': 2.6748, 'grad_norm': 8.398279190063477, 'learning_rate': 5.024949426837492e-06, 'epoch': 2.4881995954147}
3700	2.4949426837491573	{'loss': 2.8823, 'grad_norm': 7.773224830627441, 'learning_rate': 5.011463250168578e-06, 'epoch': 2.4949426837491573}
3710	2.501685772083614	{'loss': 2.7276, 'grad_norm': 7.391973495483398, 'learning_rate': 4.997977073499663e-06, 'epoch': 2.501685772083614}
3720	2.5084288604180713	{'loss': 2.4901, 'grad_norm': 8.623881340026855, 'learning_rate': 4.984490896830749e-06, 'epoch': 2.5084288604180713}
3730	2.5151719487525286	{'loss': 2.6167, 'grad_norm': 7.361454963684082, 'learning_rate': 4.971004720161835e-06, 'epoch': 2.5151719487525286}
3740	2.521915037086986	{'loss': 2.7356, 'grad_norm': 16.450469970703125, 'learning_rate': 4.95751854349292e-06, 'epoch': 2.521915037086986}
3750	2.528658125421443	{'loss': 2.6854, 'grad_norm': 7.110878944396973, 'learning_rate': 4.944032366824006e-06, 'epoch': 2.528658125421443}
3760	2.5354012137559003	{'loss': 2.6215, 'grad_norm': 7.493532180786133, 'learning_rate': 4.930546190155091e-06, 'epoch': 2.5354012137559003}
3770	2.5421443020903576	{'loss': 2.6335, 'grad_norm': 7.2368011474609375, 'learning_rate': 4.917060013486177e-06, 'epoch': 2.5421443020903576}
3780	2.548887390424815	{'loss': 2.7819, 'grad_norm': 9.05565357208252, 'learning_rate': 4.903573836817263e-06, 'epoch': 2.548887390424815}
3790	2.5556304787592716	{'loss': 2.6819, 'grad_norm': 9.488306045532227, 'learning_rate': 4.890087660148348e-06, 'epoch': 2.5556304787592716}
3800	2.562373567093729	{'loss': 2.7301, 'grad_norm': 9.743375778198242, 'learning_rate': 4.876601483479434e-06, 'epoch': 2.562373567093729}
3810	2.569116655428186	{'loss': 2.7394, 'grad_norm': 8.758410453796387, 'learning_rate': 4.863115306810519e-06, 'epoch': 2.569116655428186}
3820	2.5758597437626434	{'loss': 2.6656, 'grad_norm': 9.24145221710205, 'learning_rate': 4.849629130141606e-06, 'epoch': 2.5758597437626434}
3830	2.5826028320971006	{'loss': 2.7501, 'grad_norm': 7.510137557983398, 'learning_rate': 4.836142953472691e-06, 'epoch': 2.5826028320971006}
3840	2.5893459204315574	{'loss': 2.6697, 'grad_norm': 7.6605072021484375, 'learning_rate': 4.822656776803776e-06, 'epoch': 2.5893459204315574}
3850	2.5960890087660147	{'loss': 2.5474, 'grad_norm': 8.188677787780762, 'learning_rate': 4.809170600134862e-06, 'epoch': 2.5960890087660147}
3860	2.602832097100472	{'loss': 2.6519, 'grad_norm': 7.916792869567871, 'learning_rate': 4.795684423465947e-06, 'epoch': 2.602832097100472}
3870	2.609575185434929	{'loss': 2.4982, 'grad_norm': 9.034695625305176, 'learning_rate': 4.782198246797034e-06, 'epoch': 2.609575185434929}
3880	2.6163182737693864	{'loss': 2.5015, 'grad_norm': 9.139812469482422, 'learning_rate': 4.768712070128119e-06, 'epoch': 2.6163182737693864}
3890	2.6230613621038437	{'loss': 2.6418, 'grad_norm': 7.531618118286133, 'learning_rate': 4.755225893459205e-06, 'epoch': 2.6230613621038437}
3900	2.629804450438301	{'loss': 2.5605, 'grad_norm': 9.18685245513916, 'learning_rate': 4.74173971679029e-06, 'epoch': 2.629804450438301}
3910	2.636547538772758	{'loss': 2.7497, 'grad_norm': 8.13537883758545, 'learning_rate': 4.728253540121376e-06, 'epoch': 2.636547538772758}
3920	2.643290627107215	{'loss': 2.714, 'grad_norm': 8.670347213745117, 'learning_rate': 4.714767363452462e-06, 'epoch': 2.643290627107215}
3930	2.650033715441672	{'loss': 2.6575, 'grad_norm': 8.552021026611328, 'learning_rate': 4.701281186783547e-06, 'epoch': 2.650033715441672}
3940	2.6567768037761295	{'loss': 2.6139, 'grad_norm': 9.541069030761719, 'learning_rate': 4.687795010114633e-06, 'epoch': 2.6567768037761295}
3950	2.6635198921105867	{'loss': 2.6285, 'grad_norm': 9.330567359924316, 'learning_rate': 4.6743088334457185e-06, 'epoch': 2.6635198921105867}
3960	2.670262980445044	{'loss': 2.7197, 'grad_norm': 8.705612182617188, 'learning_rate': 4.660822656776804e-06, 'epoch': 2.670262980445044}
3970	2.6770060687795008	{'loss': 2.6321, 'grad_norm': 8.296562194824219, 'learning_rate': 4.64733648010789e-06, 'epoch': 2.6770060687795008}
3980	2.683749157113958	{'loss': 2.6901, 'grad_norm': 9.265643119812012, 'learning_rate': 4.633850303438975e-06, 'epoch': 2.683749157113958}
3990	2.6904922454484153	{'loss': 2.7038, 'grad_norm': 11.013596534729004, 'learning_rate': 4.620364126770061e-06, 'epoch': 2.6904922454484153}
4000	2.6972353337828725	{'loss': 2.6106, 'grad_norm': 9.437369346618652, 'learning_rate': 4.6068779501011465e-06, 'epoch': 2.6972353337828725}
4010	2.7039784221173297	{'loss': 2.7285, 'grad_norm': 8.662099838256836, 'learning_rate': 4.593391773432233e-06, 'epoch': 2.7039784221173297}
4020	2.710721510451787	{'loss': 2.5922, 'grad_norm': 7.9997758865356445, 'learning_rate': 4.5799055967633185e-06, 'epoch': 2.710721510451787}
4030	2.7174645987862442	{'loss': 2.678, 'grad_norm': 8.82002067565918, 'learning_rate': 4.566419420094403e-06, 'epoch': 2.7174645987862442}
4040	2.7242076871207015	{'loss': 2.7642, 'grad_norm': 10.369783401489258, 'learning_rate': 4.552933243425489e-06, 'epoch': 2.7242076871207015}
4050	2.7309507754551583	{'loss': 2.7144, 'grad_norm': 7.028358459472656, 'learning_rate': 4.539447066756575e-06, 'epoch': 2.7309507754551583}
4060	2.7376938637896155	{'loss': 2.5721, 'grad_norm': 7.150312900543213, 'learning_rate': 4.525960890087661e-06, 'epoch': 2.7376938637896155}
4070	2.744436952124073	{'loss': 2.575, 'grad_norm': 8.189117431640625, 'learning_rate': 4.5124747134187465e-06, 'epoch': 2.744436952124073}
4080	2.75118004045853	{'loss': 2.721, 'grad_norm': 10.167058944702148, 'learning_rate': 4.498988536749832e-06, 'epoch': 2.75118004045853}
4090	2.7579231287929873	{'loss': 2.5986, 'grad_norm': 8.434126853942871, 'learning_rate': 4.485502360080917e-06, 'epoch': 2.7579231287929873}
4100	2.764666217127444	{'loss': 2.5774, 'grad_norm': 7.825342655181885, 'learning_rate': 4.472016183412003e-06, 'epoch': 2.764666217127444}
4110	2.7714093054619013	{'loss': 2.6971, 'grad_norm': 8.595635414123535, 'learning_rate': 4.458530006743089e-06, 'epoch': 2.7714093054619013}
4120	2.7781523937963586	{'loss': 2.6736, 'grad_norm': 9.022586822509766, 'learning_rate': 4.4450438300741744e-06, 'epoch': 2.7781523937963586}
4130	2.784895482130816	{'loss': 2.5433, 'grad_norm': 8.791048049926758, 'learning_rate': 4.43155765340526e-06, 'epoch': 2.784895482130816}
4140	2.791638570465273	{'loss': 2.6757, 'grad_norm': 8.248188018798828, 'learning_rate': 4.418071476736346e-06, 'epoch': 2.791638570465273}
4150	2.7983816587997303	{'loss': 2.5901, 'grad_norm': 9.019942283630371, 'learning_rate': 4.404585300067431e-06, 'epoch': 2.7983816587997303}
4160	2.8051247471341876	{'loss': 2.6613, 'grad_norm': 8.517165184020996, 'learning_rate': 4.391099123398517e-06, 'epoch': 2.8051247471341876}
4170	2.811867835468645	{'loss': 2.4355, 'grad_norm': 10.391204833984375, 'learning_rate': 4.377612946729602e-06, 'epoch': 2.811867835468645}
4180	2.818610923803102	{'loss': 2.6509, 'grad_norm': 8.102375984191895, 'learning_rate': 4.364126770060688e-06, 'epoch': 2.818610923803102}
4190	2.825354012137559	{'loss': 2.5627, 'grad_norm': 8.530122756958008, 'learning_rate': 4.3506405933917736e-06, 'epoch': 2.825354012137559}
4200	2.832097100472016	{'loss': 2.6404, 'grad_norm': 9.719876289367676, 'learning_rate': 4.33715441672286e-06, 'epoch': 2.832097100472016}
4210	2.8388401888064734	{'loss': 2.5958, 'grad_norm': 8.885313987731934, 'learning_rate': 4.323668240053945e-06, 'epoch': 2.8388401888064734}
4220	2.8455832771409306	{'loss': 2.5134, 'grad_norm': 10.730018615722656, 'learning_rate': 4.31018206338503e-06, 'epoch': 2.8455832771409306}
4230	2.852326365475388	{'loss': 2.6696, 'grad_norm': 9.005965232849121, 'learning_rate': 4.296695886716116e-06, 'epoch': 2.852326365475388}
4240	2.8590694538098447	{'loss': 2.7014, 'grad_norm': 9.7562837600708, 'learning_rate': 4.283209710047202e-06, 'epoch': 2.8590694538098447}
4250	2.865812542144302	{'loss': 2.5722, 'grad_norm': 7.846085548400879, 'learning_rate': 4.269723533378288e-06, 'epoch': 2.865812542144302}
4260	2.872555630478759	{'loss': 2.6061, 'grad_norm': 8.098984718322754, 'learning_rate': 4.2562373567093736e-06, 'epoch': 2.872555630478759}
4270	2.8792987188132164	{'loss': 2.6085, 'grad_norm': 8.661602973937988, 'learning_rate': 4.242751180040458e-06, 'epoch': 2.8792987188132164}
4280	2.8860418071476737	{'loss': 2.625, 'grad_norm': 8.013067245483398, 'learning_rate': 4.229265003371545e-06, 'epoch': 2.8860418071476737}
4290	2.892784895482131	{'loss': 2.5745, 'grad_norm': 9.500703811645508, 'learning_rate': 4.21577882670263e-06, 'epoch': 2.892784895482131}
4300	2.899527983816588	{'loss': 2.5853, 'grad_norm': 8.04800033569336, 'learning_rate': 4.202292650033716e-06, 'epoch': 2.899527983816588}
4310	2.9062710721510454	{'loss': 2.4736, 'grad_norm': 8.876895904541016, 'learning_rate': 4.1888064733648015e-06, 'epoch': 2.9062710721510454}
4320	2.913014160485502	{'loss': 2.5448, 'grad_norm': 9.290925025939941, 'learning_rate': 4.175320296695887e-06, 'epoch': 2.913014160485502}
4330	2.9197572488199595	{'loss': 2.5457, 'grad_norm': 8.2138090133667, 'learning_rate': 4.161834120026973e-06, 'epoch': 2.9197572488199595}
4340	2.9265003371544167	{'loss': 2.7575, 'grad_norm': 8.214648246765137, 'learning_rate': 4.148347943358058e-06, 'epoch': 2.9265003371544167}
4350	2.933243425488874	{'loss': 2.7156, 'grad_norm': 7.744006156921387, 'learning_rate': 4.134861766689144e-06, 'epoch': 2.933243425488874}
4360	2.939986513823331	{'loss': 2.7532, 'grad_norm': 8.87182903289795, 'learning_rate': 4.1213755900202295e-06, 'epoch': 2.939986513823331}
4370	2.946729602157788	{'loss': 2.5791, 'grad_norm': 9.86896800994873, 'learning_rate': 4.107889413351315e-06, 'epoch': 2.946729602157788}
4380	2.9534726904922453	{'loss': 2.6296, 'grad_norm': 8.044774055480957, 'learning_rate': 4.094403236682401e-06, 'epoch': 2.9534726904922453}
4390	2.9602157788267025	{'loss': 2.5775, 'grad_norm': 9.641840934753418, 'learning_rate': 4.080917060013487e-06, 'epoch': 2.9602157788267025}
4400	2.9669588671611598	{'loss': 2.6185, 'grad_norm': 6.937012672424316, 'learning_rate': 4.067430883344572e-06, 'epoch': 2.9669588671611598}
4410	2.973701955495617	{'loss': 2.5908, 'grad_norm': 10.602874755859375, 'learning_rate': 4.0539447066756575e-06, 'epoch': 2.973701955495617}
4420	2.9804450438300742	{'loss': 2.5905, 'grad_norm': 8.801092147827148, 'learning_rate': 4.040458530006743e-06, 'epoch': 2.9804450438300742}
4430	2.9871881321645315	{'loss': 2.5982, 'grad_norm': 7.5750203132629395, 'learning_rate': 4.0269723533378295e-06, 'epoch': 2.9871881321645315}
4440	2.9939312204989887	{'loss': 2.6991, 'grad_norm': 7.579636096954346, 'learning_rate': 4.013486176668915e-06, 'epoch': 2.9939312204989887}
4450	3.0006743088334455	{'loss': 2.6242, 'grad_norm': 9.203391075134277, 'learning_rate': 4.000000000000001e-06, 'epoch': 3.0006743088334455}
4460	3.007417397167903	{'loss': 2.5268, 'grad_norm': 7.643798351287842, 'learning_rate': 3.986513823331085e-06, 'epoch': 3.007417397167903}
4470	3.01416048550236	{'loss': 2.4832, 'grad_norm': 8.037992477416992, 'learning_rate': 3.973027646662172e-06, 'epoch': 3.01416048550236}
4480	3.0209035738368173	{'loss': 2.5902, 'grad_norm': 8.721953392028809, 'learning_rate': 3.9595414699932574e-06, 'epoch': 3.0209035738368173}
4490	3.0276466621712745	{'loss': 2.5424, 'grad_norm': 8.577022552490234, 'learning_rate': 3.946055293324343e-06, 'epoch': 3.0276466621712745}
4500	3.034389750505732	{'loss': 2.7125, 'grad_norm': 10.381850242614746, 'learning_rate': 3.932569116655429e-06, 'epoch': 3.034389750505732}
4510	3.0411328388401886	{'loss': 2.6821, 'grad_norm': 9.051342010498047, 'learning_rate': 3.919082939986514e-06, 'epoch': 3.0411328388401886}
4520	3.047875927174646	{'loss': 2.6001, 'grad_norm': 8.483983993530273, 'learning_rate': 3.9055967633176e-06, 'epoch': 3.047875927174646}
4530	3.054619015509103	{'loss': 2.4903, 'grad_norm': 8.541980743408203, 'learning_rate': 3.892110586648685e-06, 'epoch': 3.054619015509103}
4540	3.0613621038435603	{'loss': 2.5329, 'grad_norm': 8.795656204223633, 'learning_rate': 3.878624409979771e-06, 'epoch': 3.0613621038435603}
4550	3.0681051921780176	{'loss': 2.7227, 'grad_norm': 10.807550430297852, 'learning_rate': 3.865138233310857e-06, 'epoch': 3.0681051921780176}
4560	3.074848280512475	{'loss': 2.4655, 'grad_norm': 7.628054618835449, 'learning_rate': 3.851652056641942e-06, 'epoch': 3.074848280512475}
4570	3.081591368846932	{'loss': 2.5587, 'grad_norm': 7.6356377601623535, 'learning_rate': 3.838165879973028e-06, 'epoch': 3.081591368846932}
4580	3.088334457181389	{'loss': 2.7595, 'grad_norm': 10.718901634216309, 'learning_rate': 3.824679703304114e-06, 'epoch': 3.088334457181389}
4590	3.095077545515846	{'loss': 2.6198, 'grad_norm': 8.818358421325684, 'learning_rate': 3.811193526635199e-06, 'epoch': 3.095077545515846}
4600	3.1018206338503034	{'loss': 2.5345, 'grad_norm': 9.859905242919922, 'learning_rate': 3.797707349966285e-06, 'epoch': 3.1018206338503034}
4610	3.1085637221847606	{'loss': 2.6393, 'grad_norm': 9.163031578063965, 'learning_rate': 3.7842211732973706e-06, 'epoch': 3.1085637221847606}
4620	3.115306810519218	{'loss': 2.7277, 'grad_norm': 9.27062702178955, 'learning_rate': 3.770734996628456e-06, 'epoch': 3.115306810519218}
4630	3.122049898853675	{'loss': 2.5178, 'grad_norm': 8.917076110839844, 'learning_rate': 3.7572488199595417e-06, 'epoch': 3.122049898853675}
4640	3.1287929871881324	{'loss': 2.623, 'grad_norm': 8.520482063293457, 'learning_rate': 3.7437626432906278e-06, 'epoch': 3.1287929871881324}
4650	3.135536075522589	{'loss': 2.6903, 'grad_norm': 8.886397361755371, 'learning_rate': 3.730276466621713e-06, 'epoch': 3.135536075522589}
4660	3.1422791638570464	{'loss': 2.4817, 'grad_norm': 8.60220718383789, 'learning_rate': 3.7167902899527985e-06, 'epoch': 3.1422791638570464}
4670	3.1490222521915037	{'loss': 2.4855, 'grad_norm': 8.157849311828613, 'learning_rate': 3.703304113283884e-06, 'epoch': 3.1490222521915037}
4680	3.155765340525961	{'loss': 2.664, 'grad_norm': 8.040876388549805, 'learning_rate': 3.68981793661497e-06, 'epoch': 3.155765340525961}
4690	3.162508428860418	{'loss': 2.5374, 'grad_norm': 8.61422348022461, 'learning_rate': 3.6763317599460557e-06, 'epoch': 3.162508428860418}
4700	3.1692515171948754	{'loss': 2.5955, 'grad_norm': 13.001690864562988, 'learning_rate': 3.6628455832771413e-06, 'epoch': 3.1692515171948754}
4710	3.1759946055293327	{'loss': 2.6238, 'grad_norm': 9.747024536132812, 'learning_rate': 3.6493594066082265e-06, 'epoch': 3.1759946055293327}
4720	3.1827376938637895	{'loss': 2.5218, 'grad_norm': 7.675041675567627, 'learning_rate': 3.6358732299393125e-06, 'epoch': 3.1827376938637895}
4730	3.1894807821982467	{'loss': 2.4789, 'grad_norm': 9.34089183807373, 'learning_rate': 3.622387053270398e-06, 'epoch': 3.1894807821982467}
4740	3.196223870532704	{'loss': 2.5908, 'grad_norm': 7.466720104217529, 'learning_rate': 3.6089008766014837e-06, 'epoch': 3.196223870532704}
4750	3.202966958867161	{'loss': 2.3719, 'grad_norm': 6.844583988189697, 'learning_rate': 3.5954146999325697e-06, 'epoch': 3.202966958867161}
4760	3.2097100472016185	{'loss': 2.7369, 'grad_norm': 7.991551876068115, 'learning_rate': 3.5819285232636553e-06, 'epoch': 3.2097100472016185}
4770	3.2164531355360757	{'loss': 2.4761, 'grad_norm': 7.35371732711792, 'learning_rate': 3.5684423465947405e-06, 'epoch': 3.2164531355360757}
4780	3.2231962238705325	{'loss': 2.5086, 'grad_norm': 7.569544792175293, 'learning_rate': 3.554956169925826e-06, 'epoch': 3.2231962238705325}
4790	3.2299393122049898	{'loss': 2.322, 'grad_norm': 8.003618240356445, 'learning_rate': 3.541469993256912e-06, 'epoch': 3.2299393122049898}
4800	3.236682400539447	{'loss': 2.6136, 'grad_norm': 8.803696632385254, 'learning_rate': 3.5279838165879977e-06, 'epoch': 3.236682400539447}
4810	3.2434254888739042	{'loss': 2.5345, 'grad_norm': 10.290180206298828, 'learning_rate': 3.5144976399190833e-06, 'epoch': 3.2434254888739042}
4820	3.2501685772083615	{'loss': 2.6296, 'grad_norm': 11.162817001342773, 'learning_rate': 3.501011463250169e-06, 'epoch': 3.2501685772083615}
4830	3.2569116655428187	{'loss': 2.6446, 'grad_norm': 9.22199535369873, 'learning_rate': 3.487525286581255e-06, 'epoch': 3.2569116655428187}
4840	3.263654753877276	{'loss': 2.6429, 'grad_norm': 10.382734298706055, 'learning_rate': 3.47403910991234e-06, 'epoch': 3.263654753877276}
4850	3.270397842211733	{'loss': 2.4828, 'grad_norm': 7.821934223175049, 'learning_rate': 3.4605529332434256e-06, 'epoch': 3.270397842211733}
4860	3.27714093054619	{'loss': 2.6069, 'grad_norm': 6.933367729187012, 'learning_rate': 3.4470667565745112e-06, 'epoch': 3.27714093054619}
4870	3.2838840188806473	{'loss': 2.533, 'grad_norm': 7.559304237365723, 'learning_rate': 3.4335805799055972e-06, 'epoch': 3.2838840188806473}
4880	3.2906271072151045	{'loss': 2.6407, 'grad_norm': 8.140732765197754, 'learning_rate': 3.420094403236683e-06, 'epoch': 3.2906271072151045}
4890	3.297370195549562	{'loss': 2.5073, 'grad_norm': 7.84544563293457, 'learning_rate': 3.4066082265677684e-06, 'epoch': 3.297370195549562}
4900	3.304113283884019	{'loss': 2.6758, 'grad_norm': 8.6912841796875, 'learning_rate': 3.3931220498988536e-06, 'epoch': 3.304113283884019}
4910	3.310856372218476	{'loss': 2.6072, 'grad_norm': 8.518136978149414, 'learning_rate': 3.3796358732299396e-06, 'epoch': 3.310856372218476}
4920	3.317599460552933	{'loss': 2.609, 'grad_norm': 7.575293064117432, 'learning_rate': 3.366149696561025e-06, 'epoch': 3.317599460552933}
4930	3.3243425488873903	{'loss': 2.6218, 'grad_norm': 8.865419387817383, 'learning_rate': 3.3526635198921108e-06, 'epoch': 3.3243425488873903}
4940	3.3310856372218476	{'loss': 2.6199, 'grad_norm': 8.808870315551758, 'learning_rate': 3.339177343223197e-06, 'epoch': 3.3310856372218476}
4950	3.337828725556305	{'loss': 2.6669, 'grad_norm': 6.822856426239014, 'learning_rate': 3.3256911665542824e-06, 'epoch': 3.337828725556305}
4960	3.344571813890762	{'loss': 2.3351, 'grad_norm': 9.882308006286621, 'learning_rate': 3.3122049898853676e-06, 'epoch': 3.344571813890762}
4970	3.3513149022252193	{'loss': 2.6422, 'grad_norm': 8.787629127502441, 'learning_rate': 3.298718813216453e-06, 'epoch': 3.3513149022252193}
4980	3.3580579905596766	{'loss': 2.8368, 'grad_norm': 7.373947620391846, 'learning_rate': 3.285232636547539e-06, 'epoch': 3.3580579905596766}
4990	3.3648010788941334	{'loss': 2.5333, 'grad_norm': 8.386110305786133, 'learning_rate': 3.2717464598786248e-06, 'epoch': 3.3648010788941334}
5000	3.3715441672285906	{'loss': 2.4594, 'grad_norm': 8.617668151855469, 'learning_rate': 3.2582602832097104e-06, 'epoch': 3.3715441672285906}
5010	3.378287255563048	{'loss': 2.5519, 'grad_norm': 7.708466053009033, 'learning_rate': 3.2447741065407964e-06, 'epoch': 3.378287255563048}
5020	3.385030343897505	{'loss': 2.6179, 'grad_norm': 8.140840530395508, 'learning_rate': 3.2312879298718815e-06, 'epoch': 3.385030343897505}
5030	3.3917734322319624	{'loss': 2.75, 'grad_norm': 8.404491424560547, 'learning_rate': 3.217801753202967e-06, 'epoch': 3.3917734322319624}
5040	3.398516520566419	{'loss': 2.3651, 'grad_norm': 8.027423858642578, 'learning_rate': 3.2043155765340527e-06, 'epoch': 3.398516520566419}
5050	3.4052596089008764	{'loss': 2.412, 'grad_norm': 10.005485534667969, 'learning_rate': 3.1908293998651383e-06, 'epoch': 3.4052596089008764}
5060	3.4120026972353337	{'loss': 2.5693, 'grad_norm': 8.728280067443848, 'learning_rate': 3.1773432231962243e-06, 'epoch': 3.4120026972353337}
5070	3.418745785569791	{'loss': 2.5897, 'grad_norm': 7.292922019958496, 'learning_rate': 3.16385704652731e-06, 'epoch': 3.418745785569791}
5080	3.425488873904248	{'loss': 2.422, 'grad_norm': 11.31942367553711, 'learning_rate': 3.150370869858395e-06, 'epoch': 3.425488873904248}
5090	3.4322319622387054	{'loss': 2.6692, 'grad_norm': 8.939260482788086, 'learning_rate': 3.1368846931894807e-06, 'epoch': 3.4322319622387054}
5100	3.4389750505731627	{'loss': 2.6549, 'grad_norm': 8.125707626342773, 'learning_rate': 3.1233985165205667e-06, 'epoch': 3.4389750505731627}
5110	3.44571813890762	{'loss': 2.4575, 'grad_norm': 8.526610374450684, 'learning_rate': 3.1099123398516523e-06, 'epoch': 3.44571813890762}
5120	3.4524612272420767	{'loss': 2.4785, 'grad_norm': 7.6786627769470215, 'learning_rate': 3.096426163182738e-06, 'epoch': 3.4524612272420767}
5130	3.459204315576534	{'loss': 2.4652, 'grad_norm': 9.101719856262207, 'learning_rate': 3.082939986513824e-06, 'epoch': 3.459204315576534}
5140	3.465947403910991	{'loss': 2.4268, 'grad_norm': 9.371455192565918, 'learning_rate': 3.0694538098449095e-06, 'epoch': 3.465947403910991}
5150	3.4726904922454485	{'loss': 2.47, 'grad_norm': 9.7391357421875, 'learning_rate': 3.0559676331759947e-06, 'epoch': 3.4726904922454485}
5160	3.4794335805799057	{'loss': 2.462, 'grad_norm': 7.663259029388428, 'learning_rate': 3.0424814565070802e-06, 'epoch': 3.4794335805799057}
5170	3.486176668914363	{'loss': 2.5959, 'grad_norm': 7.965501308441162, 'learning_rate': 3.0289952798381663e-06, 'epoch': 3.486176668914363}
5180	3.4929197572488198	{'loss': 2.5775, 'grad_norm': 8.572871208190918, 'learning_rate': 3.015509103169252e-06, 'epoch': 3.4929197572488198}
5190	3.499662845583277	{'loss': 2.5284, 'grad_norm': 8.884380340576172, 'learning_rate': 3.0020229265003374e-06, 'epoch': 3.499662845583277}
5200	3.5064059339177343	{'loss': 2.5645, 'grad_norm': 7.517323970794678, 'learning_rate': 2.9885367498314235e-06, 'epoch': 3.5064059339177343}
5210	3.5131490222521915	{'loss': 2.5874, 'grad_norm': 9.675592422485352, 'learning_rate': 2.9750505731625086e-06, 'epoch': 3.5131490222521915}
5220	3.5198921105866487	{'loss': 2.5473, 'grad_norm': 8.95922565460205, 'learning_rate': 2.9615643964935942e-06, 'epoch': 3.5198921105866487}
5230	3.526635198921106	{'loss': 2.4008, 'grad_norm': 7.672001361846924, 'learning_rate': 2.94807821982468e-06, 'epoch': 3.526635198921106}
5240	3.5333782872555632	{'loss': 2.3697, 'grad_norm': 8.158002853393555, 'learning_rate': 2.934592043155766e-06, 'epoch': 3.5333782872555632}
5250	3.5401213755900205	{'loss': 2.6274, 'grad_norm': 8.501819610595703, 'learning_rate': 2.9211058664868514e-06, 'epoch': 3.5401213755900205}
5260	3.5468644639244773	{'loss': 2.4953, 'grad_norm': 9.281145095825195, 'learning_rate': 2.907619689817937e-06, 'epoch': 3.5468644639244773}
5270	3.5536075522589345	{'loss': 2.6297, 'grad_norm': 8.661151885986328, 'learning_rate': 2.894133513149022e-06, 'epoch': 3.5536075522589345}
5280	3.560350640593392	{'loss': 2.5444, 'grad_norm': 9.523716926574707, 'learning_rate': 2.8806473364801078e-06, 'epoch': 3.560350640593392}
5290	3.567093728927849	{'loss': 2.5698, 'grad_norm': 10.818787574768066, 'learning_rate': 2.867161159811194e-06, 'epoch': 3.567093728927849}
5300	3.5738368172623063	{'loss': 2.5033, 'grad_norm': 7.746777534484863, 'learning_rate': 2.8536749831422794e-06, 'epoch': 3.5738368172623063}
5310	3.580579905596763	{'loss': 2.3494, 'grad_norm': 9.845574378967285, 'learning_rate': 2.840188806473365e-06, 'epoch': 3.580579905596763}
5320	3.5873229939312203	{'loss': 2.5421, 'grad_norm': 10.004400253295898, 'learning_rate': 2.826702629804451e-06, 'epoch': 3.5873229939312203}
5330	3.5940660822656776	{'loss': 2.4695, 'grad_norm': 9.26154613494873, 'learning_rate': 2.813216453135536e-06, 'epoch': 3.5940660822656776}
5340	3.600809170600135	{'loss': 2.5337, 'grad_norm': 9.14847469329834, 'learning_rate': 2.7997302764666218e-06, 'epoch': 3.600809170600135}
5350	3.607552258934592	{'loss': 2.5051, 'grad_norm': 8.793703079223633, 'learning_rate': 2.7862440997977073e-06, 'epoch': 3.607552258934592}
5360	3.6142953472690493	{'loss': 2.6408, 'grad_norm': 11.18738079071045, 'learning_rate': 2.7727579231287934e-06, 'epoch': 3.6142953472690493}
5370	3.6210384356035066	{'loss': 2.5617, 'grad_norm': 8.237771987915039, 'learning_rate': 2.759271746459879e-06, 'epoch': 3.6210384356035066}
5380	3.627781523937964	{'loss': 2.4477, 'grad_norm': 9.74732780456543, 'learning_rate': 2.7457855697909645e-06, 'epoch': 3.627781523937964}
5390	3.6345246122724206	{'loss': 2.5914, 'grad_norm': 8.663460731506348, 'learning_rate': 2.7322993931220506e-06, 'epoch': 3.6345246122724206}
5400	3.641267700606878	{'loss': 2.546, 'grad_norm': 9.555973052978516, 'learning_rate': 2.7188132164531357e-06, 'epoch': 3.641267700606878}
5410	3.648010788941335	{'loss': 2.3056, 'grad_norm': 8.24782657623291, 'learning_rate': 2.7053270397842213e-06, 'epoch': 3.648010788941335}
5420	3.6547538772757924	{'loss': 2.6042, 'grad_norm': 8.669410705566406, 'learning_rate': 2.691840863115307e-06, 'epoch': 3.6547538772757924}
5430	3.6614969656102496	{'loss': 2.504, 'grad_norm': 8.940390586853027, 'learning_rate': 2.678354686446393e-06, 'epoch': 3.6614969656102496}
5440	3.6682400539447064	{'loss': 2.698, 'grad_norm': 8.199503898620605, 'learning_rate': 2.6648685097774785e-06, 'epoch': 3.6682400539447064}
5450	3.6749831422791637	{'loss': 2.5107, 'grad_norm': 7.8337812423706055, 'learning_rate': 2.651382333108564e-06, 'epoch': 3.6749831422791637}
